event_url,fight_url,red_fighter,blue_fighter,weight_class,event_date,winner,red_kd,blue_kd,red_sig_str_landed,red_sig_str_attempted,blue_sig_str_landed,blue_sig_str_attempted,red_td_landed,red_td_attempted,blue_td_landed,blue_td_attempted
http://ufcstats.com/event-details/daa89f01e1c0f42a,http://ufcstats.com/fight-details/0328754c15ecd37c,Manny Bermudez,Albert Morales,Bantamweight,"February 24, 2018",Blue,0.0,0.0,8.0,18.0,4.0,8.0,1.0,1.0,1.0,1.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/8f7a73d05387b159,Donald Cerrone,Yancy Medeiros,Welterweight,"February 18, 2018",Red,3.0,0.0,28.0,57.0,25.0,79.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/f73dfeb48b09e6a6,Derrick Lewis,Marcin Tybura,Heavyweight,"February 18, 2018",Red,1.0,0.0,18.0,27.0,6.0,10.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/6ae96d1de3bb0506,James Vick,Francisco Trinaldo,Lightweight,"February 18, 2018",Red,1.0,0.0,23.0,61.0,7.0,27.0,0.0,0.0,2.0,2.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/357a5bc5de4f545d,Curtis Millender,Thiago Alves,Welterweight,"February 18, 2018",Blue,0.0,1.0,11.0,46.0,26.0,54.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/a8d189f56de9b451,Brandon Davis,Steven Peterson,Featherweight,"February 18, 2018",Blue,0.0,0.0,26.0,109.0,39.0,106.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/aeac1209f15157ed,Sage Northcutt,Thibault Gouti,Lightweight,"February 18, 2018",Red,0.0,0.0,22.0,45.0,9.0,19.0,1.0,3.0,0.0,1.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/07f234a488661125,Diego Ferreira,Jared Gordon,Lightweight,"February 18, 2018",Blue,0.0,1.0,8.0,17.0,29.0,60.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/4335683beee93652,Geoff Neal,Brian Camozzi,Welterweight,"February 18, 2018",Red,0.0,0.0,14.0,31.0,7.0,29.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/6f981a44898fb4ff,Robert Sanchez,Joby Sanchez,Flyweight,"February 18, 2018",Red,0.0,0.0,2.0,3.0,1.0,5.0,3.0,3.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/0bfb221a0944f8e0,Lucie Pudilova,Sarah Moras,Women's Bantamweight,"February 18, 2018",Blue,0.0,1.0,28.0,51.0,23.0,37.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/5edd1cd479f3919e,Alex Morono,Joshua Burkman,Welterweight,"February 18, 2018",Blue,0.0,1.0,4.0,13.0,7.0,19.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/d181689653115b6a,http://ufcstats.com/fight-details/d07dd6239afe1cb0,Oskar Piechota,Tim Williams,Middleweight,"February 18, 2018",Red,1.0,0.0,17.0,22.0,8.0,18.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/9444cfe0c7c0f6a7,Yoel Romero,Luke Rockhold,Middleweight,"February 10, 2018",Red,0.0,0.0,10.0,27.0,18.0,41.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/cd67f6ddb2920193,Curtis Blaydes,Mark Hunt,Heavyweight,"February 10, 2018",Blue,1.0,0.0,11.0,21.0,9.0,35.0,0.0,0.0,3.0,4.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/3112430100d2d0be,Tai Tuivasa,Cyril Asker,Heavyweight,"February 10, 2018",Red,0.0,0.0,38.0,51.0,3.0,11.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/0d7dc1ed5eb995e4,Jake Matthews,Li Jingliang,Welterweight,"February 10, 2018",Red,1.0,0.0,26.0,51.0,9.0,29.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/b6e086dd8093355d,Tyson Pedro,Saparbeg Safarov,Light Heavyweight,"February 10, 2018",Red,0.0,0.0,12.0,23.0,8.0,22.0,0.0,1.0,2.0,5.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/6cb9bc7c86ae43b9,Dong Hyun Ma,Damien Brown,Lightweight,"February 10, 2018",Blue,0.0,0.0,11.0,27.0,22.0,49.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/1cd5d5e271b646a3,Israel Adesanya,Rob Wilkinson,Middleweight,"February 10, 2018",Blue,0.0,0.0,17.0,27.0,10.0,16.0,2.0,10.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/f3a60ca18747aeac,Alexander Volkanovski,Jeremy Kennedy,Featherweight,"February 10, 2018",Red,0.0,0.0,30.0,48.0,3.0,7.0,1.0,2.0,0.0,1.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/f8fce67abe0ab922,Jussier Formiga,Ben Nguyen,Flyweight,"February 10, 2018",Red,0.0,0.0,5.0,9.0,11.0,22.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/e8f2902be7b350ad,Ross Pearson,Mizuto Hirota,Lightweight,"February 10, 2018",Red,0.0,0.0,16.0,52.0,17.0,47.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/58286d3126cc5263,Jose Quinonez,Teruto Ishihara,Bantamweight,"February 10, 2018",Blue,0.0,0.0,6.0,14.0,9.0,17.0,0.0,2.0,2.0,5.0
http://ufcstats.com/event-details/15515e797aedc137,http://ufcstats.com/fight-details/194d3950076b2f83,Luke Jumeau,Daichi Abe,Welterweight,"February 10, 2018",Red,0.0,0.0,12.0,37.0,36.0,82.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/420dd305cd1d062f,Lyoto Machida,Eryk Anders,Middleweight,"February 03, 2018",Red,0.0,0.0,15.0,26.0,2.0,6.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/10f5bb70feb1df53,Valentina Shevchenko,Priscila Cachoeira,Women's Flyweight,"February 03, 2018",Red,0.0,0.0,43.0,55.0,2.0,10.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/ee1c1e9037fee21e,Michel Prazeres,Desmond Green,Lightweight,"February 03, 2018",Red,0.0,0.0,9.0,17.0,16.0,25.0,1.0,5.0,2.0,2.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/0da43c3ec0e11650,Timothy Johnson,Marcelo Golm,Heavyweight,"February 03, 2018",Red,0.0,0.0,24.0,43.0,16.0,26.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/a0ec4eac058e6050,Douglas Silva de Andrade,Marlon Vera,Bantamweight,"February 03, 2018",Red,0.0,0.0,27.0,56.0,18.0,48.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/bc767f1eb6176dfb,Thiago Santos,Anthony Smith,Middleweight,"February 03, 2018",Red,1.0,0.0,39.0,48.0,9.0,13.0,0.0,1.0,1.0,2.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/eb0f7127f22457e9,Sergio Moraes,Tim Means,Welterweight,"February 03, 2018",Red,0.0,0.0,20.0,51.0,28.0,66.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/59b384dcc3ab49b2,Alan Patrick,Damir Hadzovic,Lightweight,"February 03, 2018",Red,0.0,0.0,17.0,22.0,12.0,14.0,6.0,9.0,0.0,0.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/7bfb92f7ea59dbbd,Polyana Viana,Maia Stevenson,Women's Strawweight,"February 03, 2018",Blue,0.0,0.0,6.0,11.0,12.0,18.0,1.0,1.0,1.0,2.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/fa77134e0d90da3b,Iuri Alcantara,Joe Soto,Bantamweight,"February 03, 2018",Red,1.0,0.0,17.0,30.0,1.0,2.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/fight-details/1fd5bf36c42ff1a2,Deiveson Figueiredo,Joseph Morales,Flyweight,"February 03, 2018",Red,0.0,0.0,13.0,23.0,2.0,10.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/3a94bf34e62ae5fd,Jacare Souza,Derek Brunson,Middleweight,"January 27, 2018",Red,1.0,0.0,9.0,21.0,8.0,34.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/27901ef9e82d5690,Andre Fili,Dennis Bermudez,Featherweight,"January 27, 2018",Blue,0.0,0.0,35.0,66.0,28.0,70.0,0.0,4.0,2.0,2.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/d571486369996a39,Gregor Gillespie,Jordan Rinaldi,Lightweight,"January 27, 2018",Blue,0.0,0.0,7.0,16.0,34.0,55.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/f23e2bed86b62462,Drew Dober,Frank Camacho,Welterweight,"January 27, 2018",Red,0.0,0.0,30.0,70.0,17.0,41.0,0.0,1.0,2.0,2.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/04a1c5b7993fe4d5,King Green,Erik Koch,Lightweight,"January 27, 2018",Blue,0.0,0.0,22.0,45.0,27.0,40.0,1.0,1.0,0.0,3.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/b8648b32caf36c5a,Mirsad Bektic,Godofredo Pepey,Featherweight,"January 27, 2018",Red,1.0,0.0,12.0,33.0,5.0,17.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/c5f0c83e303d80bf,Katlyn Cerminara,Mara Romero Borella,Women's Flyweight,"January 27, 2018",Red,0.0,0.0,24.0,99.0,34.0,70.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/5a096f2acb44c776,Randa Markos,Juliana Lima,Women's Strawweight,"January 27, 2018",Red,0.0,0.0,22.0,25.0,10.0,17.0,0.0,3.0,1.0,1.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/6e65bec924996b5a,Ji Yeon Kim,Justine Kish,Women's Flyweight,"January 27, 2018",Blue,0.0,0.0,23.0,54.0,14.0,50.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/ce4314886c57718b,Vinc Pichel,Joaquim Silva,Lightweight,"January 27, 2018",Red,0.0,0.0,13.0,38.0,6.0,16.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/4fcbee643660d679,Niko Price,George Sullivan,Welterweight,"January 27, 2018",Red,0.0,0.0,10.0,22.0,7.0,31.0,1.0,4.0,0.0,5.0
http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/fight-details/fa7cde1e2d3ae338,Cory Sandhagen,Austin Arnett,Featherweight,"January 27, 2018",Blue,0.0,0.0,23.0,63.0,48.0,86.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/8238f9d2fd961757,Stipe Miocic,Francis Ngannou,Heavyweight,"January 20, 2018",Red,0.0,0.0,16.0,25.0,15.0,62.0,2.0,5.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/9f96d11017f9c824,Daniel Cormier,Volkan Oezdemir,Light Heavyweight,"January 20, 2018",Red,0.0,0.0,27.0,54.0,37.0,79.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/5f617d6c19d3a281,Calvin Kattar,Shane Burgos,Featherweight,"January 20, 2018",Red,0.0,0.0,40.0,76.0,33.0,78.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/5cf56c22cbc24758,Gian Villante,Francimar Barroso,Light Heavyweight,"January 20, 2018",Red,0.0,0.0,15.0,50.0,21.0,26.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/889207e3c622a5aa,Rob Font,Thomas Almeida,Bantamweight,"January 20, 2018",Blue,0.0,0.0,15.0,64.0,18.0,79.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/ea66be2688f542be,Kyle Bochniak,Brandon Davis,Featherweight,"January 20, 2018",Red,0.0,0.0,7.0,16.0,7.0,20.0,2.0,6.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/f91709b071e8295a,Abdul Razak Alhassan,Sabah Homasi,Welterweight,"January 20, 2018",Blue,0.0,1.0,8.0,25.0,13.0,33.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/0990ac7065412e76,Dustin Ortiz,Alexandre Pantoja,Flyweight,"January 20, 2018",Red,0.0,0.0,2.0,9.0,6.0,9.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/50385add37239184,Julio Arce,Dan Ige,Featherweight,"January 20, 2018",Blue,0.0,0.0,5.0,30.0,23.0,55.0,1.0,6.0,0.0,0.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/1b0fa021b1158121,Enrique Barzola,Matt Bessette,Featherweight,"January 20, 2018",Blue,0.0,0.0,11.0,52.0,15.0,34.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/fight-details/b9726184624ac076,Islam Makhachev,Gleison Tibau,Lightweight,"January 20, 2018",Red,1.0,0.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/51e684bfce8d94aa,Jeremy Stephens,Dooho Choi,Featherweight,"January 14, 2018",Red,0.0,0.0,22.0,73.0,30.0,57.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/0820a29a03d58282,Jessica-Rose Clark,Paige VanZant,Women's Flyweight,"January 14, 2018",Blue,0.0,0.0,7.0,16.0,12.0,25.0,0.0,1.0,1.0,2.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/f767243bb48ab9d7,Kamaru Usman,Emil Meek,Welterweight,"January 14, 2018",Red,0.0,0.0,13.0,14.0,3.0,10.0,3.0,9.0,0.0,0.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/d85c76a61a820be9,Darren Elkins,Michael Johnson,Featherweight,"January 14, 2018",Red,0.0,0.0,15.0,58.0,43.0,94.0,0.0,3.0,0.0,0.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/3b1453df439a5024,James Krause,Alex White,Lightweight,"January 14, 2018",Red,0.0,0.0,12.0,19.0,15.0,34.0,1.0,5.0,0.0,0.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/4843f369dc8b5de5,Marco Polo Reyes,Matt Frevola,Lightweight,"January 14, 2018",Blue,0.0,2.0,9.0,30.0,18.0,39.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/738e0ccad2c9224b,Irene Aldana,Talita Bernardo,Women's Bantamweight,"January 14, 2018",Blue,0.0,0.0,13.0,26.0,28.0,72.0,0.0,5.0,1.0,1.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/1bf1a6fc9c9acc26,Kyung Ho Kang,Guido Cannetti,Bantamweight,"January 14, 2018",Red,0.0,0.0,3.0,11.0,19.0,39.0,1.0,2.0,1.0,2.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/f8bb0aed83bd8638,Jessica Eye,Kalindra Faria,Women's Flyweight,"January 14, 2018",Blue,0.0,0.0,17.0,28.0,7.0,14.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/9f10afab94cafc45,JJ Aldrich,Danielle Taylor,Women's Strawweight,"January 14, 2018",Blue,0.0,0.0,7.0,38.0,8.0,34.0,0.0,0.0,1.0,3.0
http://ufcstats.com/event-details/fc1868f56d3036eb,http://ufcstats.com/fight-details/c4ecf4b894ccbced,Mads Burnell,Mike Santiago,Featherweight,"January 14, 2018",Red,0.0,0.0,1.0,1.0,17.0,27.0,1.0,4.0,2.0,2.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/279b4190d9ef1379,Cristiane Justino,Holly Holm,Women's Featherweight,"December 30, 2017",Red,0.0,0.0,16.0,31.0,5.0,28.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/a88a4c126d585320,Khabib Nurmagomedov,Edson Barboza,Lightweight,"December 30, 2017",Red,0.0,0.0,36.0,68.0,10.0,19.0,1.0,3.0,0.0,0.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/3d76ed7e224e9c99,Dan Hooker,Marc Diakiese,Lightweight,"December 30, 2017",Red,0.0,0.0,7.0,18.0,6.0,28.0,1.0,1.0,0.0,2.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/f77e3c681fe1b04e,Carla Esparza,Cynthia Calvillo,Women's Strawweight,"December 30, 2017",Blue,0.0,0.0,11.0,17.0,6.0,19.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/c381ad2c0bf34dd9,Neil Magny,Carlos Condit,Welterweight,"December 30, 2017",Blue,0.0,0.0,10.0,31.0,9.0,35.0,0.0,0.0,2.0,3.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/e3a2bf2d9ee83318,Khalil Rountree Jr.,Michal Oleksiejczuk,Light Heavyweight,"December 30, 2017",,0.0,0.0,26.0,87.0,33.0,54.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/147d2ab0230af48d,Myles Jury,Ricky Glenn,Featherweight,"December 30, 2017",Red,0.0,0.0,15.0,32.0,5.0,23.0,0.0,0.0,0.0,3.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/0be6540982a5b0cd,Marvin Vettori,Omari Akhmedov,Middleweight,"December 30, 2017",,0.0,0.0,18.0,52.0,21.0,88.0,0.0,1.0,0.0,1.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/7e9ed49a1831056f,Matheus Nicolau,Louis Smolka,Flyweight,"December 30, 2017",Blue,0.0,3.0,7.0,43.0,34.0,59.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/04076783ca83d6ae,http://ufcstats.com/fight-details/8f40ac90544d0003,Tim Elliott,Mark De La Rosa,Bantamweight,"December 30, 2017",Red,0.0,0.0,10.0,18.0,2.0,4.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/d9375ede2ec2f924,Rafael Dos Anjos,Robbie Lawler,Welterweight,"December 16, 2017",Blue,0.0,0.0,14.0,40.0,19.0,49.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/6f350d91fb07a819,Josh Emmett,Ricardo Lamas,Featherweight,"December 16, 2017",Blue,0.0,1.0,17.0,37.0,10.0,38.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/11b8d7e801713abc,Santiago Ponzinibbio,Mike Perry,Welterweight,"December 16, 2017",Red,0.0,0.0,10.0,36.0,13.0,45.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/e83046dd074ec0fa,Glover Teixeira,Misha Cirkunov,Light Heavyweight,"December 16, 2017",Red,0.0,0.0,13.0,21.0,21.0,43.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/01619207a811ef01,Jan Blachowicz,Jared Cannonier,Light Heavyweight,"December 16, 2017",Blue,0.0,0.0,6.0,32.0,22.0,47.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/535b8e5494cbc580,Julian Marquez,Darren Stewart,Middleweight,"December 16, 2017",Red,0.0,0.0,21.0,40.0,19.0,36.0,0.0,1.0,4.0,5.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/5b8d693bd1780102,Chad Laprise,Galore Bofando,Welterweight,"December 16, 2017",Red,0.0,1.0,20.0,39.0,13.0,26.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/71dc4379c738450f,Nordine Taleb,Danny Roberts,Welterweight,"December 16, 2017",Red,1.0,0.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/9a1a57b0abcd4599,John Makdessi,Abel Trujillo,Lightweight,"December 16, 2017",Red,1.0,0.0,12.0,28.0,7.0,19.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/1e3c67921162561d,Alessio Di Chirico,Oluwale Bamgbose,Middleweight,"December 16, 2017",Red,0.0,0.0,3.0,23.0,4.0,9.0,1.0,1.0,0.0,1.0
http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/fight-details/a6fbd8964400dd89,Jordan Mein,Erick Silva,Welterweight,"December 16, 2017",Red,0.0,0.0,20.0,48.0,8.0,32.0,1.0,2.0,0.0,3.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/1d166488129030d0,Brian Ortega,Cub Swanson,Featherweight,"December 09, 2017",Blue,0.0,0.0,30.0,52.0,16.0,40.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/0a444f30cae13d8f,Gabriel Benitez,Jason Knight,Featherweight,"December 09, 2017",Blue,0.0,0.0,12.0,62.0,20.0,55.0,0.0,5.0,0.0,0.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/1aaa1a9ceecd6063,Marlon Moraes,Aljamain Sterling,Bantamweight,"December 09, 2017",Red,2.0,0.0,7.0,14.0,3.0,10.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/6fe21a4cb2d839fd,Scott Holtzman,Darrell Horcher,Lightweight,"December 09, 2017",Red,0.0,0.0,20.0,29.0,12.0,19.0,2.0,4.0,1.0,1.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/c9e19742c4146bff,Eryk Anders,Markus Perez,Middleweight,"December 09, 2017",Red,0.0,0.0,16.0,32.0,8.0,22.0,0.0,1.0,2.0,3.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/bc84680df666c96d,Benito Lopez,Albert Morales,Bantamweight,"December 09, 2017",Blue,0.0,1.0,15.0,29.0,11.0,26.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/10a1947cb3feabc1,Alexis Davis,Liz Carmouche,Women's Flyweight,"December 09, 2017",Red,0.0,0.0,9.0,16.0,16.0,21.0,0.0,2.0,2.0,2.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/fbce8f52689bce87,Andre Soukhamthath,Luke Sanders,Bantamweight,"December 09, 2017",Blue,0.0,0.0,18.0,44.0,8.0,23.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/061081f46950fdb0,Alex Perez,Carls John De Tomas,Bantamweight,"December 09, 2017",Blue,0.0,0.0,8.0,25.0,15.0,27.0,0.0,2.0,1.0,3.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/ab853176cfe20b01,Frankie Saenz,Merab Dvalishvili,Bantamweight,"December 09, 2017",Red,0.0,0.0,24.0,28.0,7.0,34.0,0.0,1.0,2.0,9.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/1ed266bed8005bbe,Alejandro Perez,Iuri Alcantara,Bantamweight,"December 09, 2017",Red,0.0,0.0,7.0,29.0,12.0,30.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/f9536ea60551b840,Davi Ramos,Chris Gruetzemacher,Lightweight,"December 09, 2017",Blue,0.0,0.0,16.0,33.0,20.0,53.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/bcd124bcd3d5be46,http://ufcstats.com/fight-details/7a57289563f9d974,Trevin Giles,Antonio Braga Neto,Middleweight,"December 09, 2017",Blue,0.0,0.0,4.0,12.0,12.0,26.0,1.0,3.0,0.0,0.0
http://ufcstats.com/event-details/9e30f69cc0869301,http://ufcstats.com/fight-details/21f7fc538ea646e8,Max Holloway,Jose Aldo,Featherweight,"December 02, 2017",Red,0.0,0.0,25.0,89.0,18.0,48.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/9e30f69cc0869301,http://ufcstats.com/fight-details/4712708adb1507aa,Francis Ngannou,Alistair Overeem,Heavyweight,"December 02, 2017",Blue,0.0,1.0,1.0,4.0,6.0,14.0,0.0,1.0,0.0,0.0
